PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,Billing_ZIP_norm,postal_code,bg_place_count,bg_place_name,bg_admin1_name,bg_admin1_code,bg_admin2_name,bg_admin2_code,bg_admin3_name,bg_admin3_code,bg_latitude,bg_longitude,bg_geo_accuracy,bg_zip_found,bg_distance_sofia_km,bg_distance_plovdiv_km,bg_distance_varna_km,bg_distance_burgas_km,bg_min_big_city_distance_km
160101987,Gold,VSE,4230.0,AD,6,4.0,,10,108.83,0.0,108.83,18.14,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
160075791,Bronze,SOHO,4023.0,VT,12,,,12,108.83,0.0,108.83,9.07,No,4023,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115281312,Bronze,SOHO,4000.0,AD,5,,,5,109.0,0.0,109.0,21.8,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
40705502,Bronze,SOHO,4002.0,VT,6,1.0,,7,109.0,0.0,109.0,18.17,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123645887,Bronze,SOHO,6100.0,DI,7,1.0,,8,109.0,0.0,109.0,15.57,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
459861,Bronze,SOHO,4000.0,Ginka Vachkova,8,2.0,,10,109.0,0.0,109.0,13.63,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
112032868,Silver,SOHO,4500.0,VU,5,,,5,109.17,0.0,109.17,21.83,No,4500,4500,1.0,Panagjurishhe,Pazardzhik,PAZ,Panagjurishhe,PAZ20,Unknown,PAZ20-00,42.5,24.1833,4.0,1,73.85428803185029,61.47150141666384,314.31621916907767,268.8153894635235,61.47150141666384
123637466,Bronze,SOHO,6000.0,DI,6,4.0,,10,109.17,0.0,109.17,18.2,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123652240,Gold,SOHO,6100.0,DI,2,16.0,,18,109.17,0.0,109.17,54.59,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
201678917,Bronze,SOHO,6872.0,DI,6,,,6,109.17,0.0,109.17,18.2,No,6872,6872,1.0,Dzherovo,Kurdzhali,KRZ,Kirkovo,KRZ14,Dzherovo,KRZ14-09,41.3167,25.3167,4.0,1,225.2564373324267,102.64462815904093,300.33175120515625,221.31375152224086,102.64462815904093
200744321,Bronze,SOHO,6600.0,RJ,5,2.0,,7,109.17,0.0,109.17,21.83,Yes,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
200660720,Bronze,SOHO,6000.0,VM,4,,,4,109.33,0.0,109.33,27.33,Yes,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
833089808,Bronze,SOHO,6000.0,VM,4,1.0,,5,109.33,0.0,109.33,27.33,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
108518483,Bronze,SOHO,6600.0,RJ,4,1.0,,5,109.33,0.0,109.33,27.33,No,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
115607886,Bronze,SOHO,4199.0,AD,3,2.0,,5,109.5,0.0,109.5,36.5,No,4199,4199,1.0,Trud,Plovdiv,PDV,Marica,PDV17,Trud,PDV17-17,42.2333,24.7333,4.0,1,126.76468721702706,10.930792180113546,281.81249089065835,226.2331044586038,10.930792180113546
160071857,Bronze,SOHO,4000.0,Ginka Vachkova,5,,,5,109.5,0.0,109.5,21.9,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
123566550,Silver,SOHO,6000.0,AD?,4,,,4,109.5,0.0,109.5,27.38,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
126057010,Bronze,SOHO,6500.0,RJ,3,1.0,,4,109.5,0.0,109.5,36.5,No,6500,6500,1.0,Svilengrad,Khaskovo,HKV,Svilengrad,HKV28,Unknown,HKV28-00,41.7667,26.2,4.0,1,258.5668477699574,127.09199314498754,213.69482398369937,132.5681084001679,127.09199314498754
112033817,Bronze,SOHO,4600.0,VU,6,1.0,,7,109.67,0.0,109.67,18.28,No,4600,4600,1.0,Velingrad,Pazardzhik,PAZ,Velingrad,PAZ08,Unknown,PAZ08-00,42.0167,24.0,4.0,1,94.01322360719992,62.91327869652514,346.8627109139799,290.0533176674631,62.91327869652514
30123261,Silver,SOHO,4000.0,VT,6,3.0,,9,109.67,0.0,109.67,18.28,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
112656294,Silver,VSE,4400.0,MT,3,,,3,109.67,0.0,109.67,36.56,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
115658101,Gold,SOHO,4330.0,VT,1,6.0,,7,109.67,0.0,109.67,109.67,No,4330,4330,1.0,Sopot,Plovdiv,PDV,Sopot,PDV43,Unknown,PDV43-00,42.65,24.75,4.0,1,116.87073819433117,57.22221096435313,265.15379181865933,222.6839062952196,57.22221096435313
836004154,Silver,SOHO,6300.0,RJ,6,2.0,,8,109.67,0.0,109.67,18.28,Yes,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
115581306,Silver,SOHO,4144.0,AD,11,,,11,109.83,0.0,109.83,9.98,No,4144,4144,1.0,Borec,Plovdiv,PDV,Brezovo,PDV07,Borec,PDV07-02,42.3333,24.9333,4.0,1,138.14545796873878,26.90359600257005,262.2970851415843,208.49007069994732,26.90359600257005
115303779,Bronze,SOHO,4000.0,VT,3,1.0,,4,109.83,0.0,109.83,36.61,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
123745716,Bronze,SOHO,6000.0,VM,8,,,8,109.83,0.0,109.83,13.73,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123542801,Bronze,SOHO,6000.0,AD?,7,1.0,,8,109.83,0.0,109.83,15.69,Yes,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
833164823,Silver,SOHO,6100.0,AD?,6,,,6,109.83,0.0,109.83,18.31,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
115117263,Silver,VSE,4300.0,VT,6,,,6,110.0,0.0,110.0,18.33,No,4300,4300,1.0,Karlovo,Plovdiv,PDV,Karlovo,PDV13,Unknown,PDV13-00,42.6333,24.8,4.0,1,121.06601916677577,55.54593654691657,261.68645816218674,218.50127556101208,55.54593654691657
808245,Bronze,SOHO,6100.0,DI,8,,1.0,9,110.0,0.0,110.0,13.75,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
126044631,Bronze,SOHO,6400.0,DI,5,,,5,110.0,0.0,110.0,22.0,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
123060744,Bronze,SOHO,6000.0,AD?,6,14.0,,20,110.0,0.0,110.0,18.33,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
126576470,Bronze,SOHO,6404.0,AD?,3,,,3,110.0,0.0,110.0,36.67,No,6404,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
202282010,Lead,SOHO,6000.0,VM,4,,,4,110.17,0.0,110.17,27.54,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
833123121,Silver,SOHO,6000.0,VM,3,1.0,,4,110.17,0.0,110.17,36.72,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
160110885,Silver,SOHO,4199.0,Ginka Vachkova,9,1.0,,10,110.17,0.0,110.17,12.24,Yes,4199,4199,1.0,Trud,Plovdiv,PDV,Marica,PDV17,Trud,PDV17-17,42.2333,24.7333,4.0,1,126.76468721702706,10.930792180113546,281.81249089065835,226.2331044586038,10.930792180113546
108566930,Bronze,SOHO,6600.0,RJ,8,,,8,110.17,0.0,110.17,13.77,No,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
201562193,Bronze,SOHO,6300.0,RJ,10,,,10,110.25,0.0,110.25,11.03,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
200525847,Bronze,SOHO,6000.0,VM,6,1.0,,7,110.33,0.0,110.33,18.39,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123636962,Bronze,SOHO,6000.0,DI,7,,,7,110.33,0.0,110.33,15.76,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
898189,Bronze,SOHO,6500.0,RJ,12,2.0,,14,110.33,0.0,110.33,9.19,No,6500,6500,1.0,Svilengrad,Khaskovo,HKV,Svilengrad,HKV28,Unknown,HKV28-00,41.7667,26.2,4.0,1,258.5668477699574,127.09199314498754,213.69482398369937,132.5681084001679,127.09199314498754
825357110,Silver,SOHO,4000.0,AD,6,2.0,,8,110.5,0.0,110.5,18.42,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
123729046,Silver,SOHO,6100.0,DI,4,,,4,110.5,0.0,110.5,27.63,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
112131133,Silver,SOHO,4400.0,MT,31,2.0,,33,110.67,0.0,110.67,3.57,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
40298800,Bronze,SOHO,4400.0,MT,7,4.0,,11,110.67,0.0,110.67,15.81,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
112050617,Silver,SOHO,4400.0,MT,6,3.0,,9,110.67,0.0,110.67,18.45,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
123540266,Bronze,SOHO,6000.0,DI,5,,,5,110.67,0.0,110.67,22.13,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123696190,Bronze,SOHO,6000.0,AD?,6,,,6,110.67,0.0,110.67,18.45,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
201446420,Silver,SOHO,6600.0,RJ,4,,,4,110.67,0.0,110.67,27.67,No,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
126634991,Bronze,SOHO,6400.0,VM,12,1.0,,13,110.83,0.0,110.83,9.24,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
833109709,Bronze,SOHO,6000.0,VM,3,,,3,110.83,0.0,110.83,36.94,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
120567518,Gold,VSE,4990.0,RJ,4,1.0,,5,110.83,0.0,110.83,27.71,No,4990,4990,7.0,Dunja,Smoljan,SML,Nedelino,SML18,Izgrev,SML18-00,41.45332857142857,25.126671428571427,4.0,1,203.29874083506337,82.16850737212685,301.38797260312725,225.71644714103792,82.16850737212685
160102740,Bronze,SOHO,4230.0,VT,5,,,5,111.0,0.0,111.0,22.2,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
201931391,Bronze,SOHO,6000.0,VM,9,,,9,111.0,0.0,111.0,12.33,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123649486,Bronze,SOHO,6000.0,AD?,4,,,4,111.0,0.0,111.0,27.75,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
126099631,Silver,SOHO,6300.0,RJ,4,1.0,,5,111.0,0.0,111.0,27.75,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
115605942,Bronze,SOHO,4270.0,AD,11,3.0,,14,111.17,0.0,111.17,10.11,No,4270,4270,2.0,Purvomaj,Blagoevgrad,BLG,Petrich,BLG33,Purvomaj,BLG33-34,42.1,25.2167,4.0,1,169.18463784306135,39.08019682947743,253.01128703035386,190.1020404336084,39.08019682947743
115783432,Bronze,SOHO,4004.0,VT,10,1.0,,11,111.17,0.0,111.17,11.12,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
200363345,Bronze,SOHO,6000.0,VM,3,,,3,111.17,0.0,111.17,37.06,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
833110309,Silver,SOHO,6280.0,DI,8,,,8,111.17,0.0,111.17,13.9,No,6280,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123644126,Bronze,SOHO,6100.0,AD?,6,,,6,111.17,0.0,111.17,18.53,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
123757412,Bronze,SOHO,6000.0,AD?,5,,,5,111.17,0.0,111.17,22.23,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
126650497,Silver,SOHO,6600.0,AD?,8,5.0,,13,111.17,0.0,111.17,13.9,No,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
126064064,Bronze,SOHO,6300.0,RJ,6,,,6,111.17,0.0,111.17,18.53,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
200033900,Gold,VSE,4400.0,MT,7,3.0,,10,111.33,0.0,111.33,15.9,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
112515781,Silver,SOHO,4500.0,VU,9,5.0,,14,111.33,0.0,111.33,12.37,No,4500,4500,1.0,Panagjurishhe,Pazardzhik,PAZ,Panagjurishhe,PAZ20,Unknown,PAZ20-00,42.5,24.1833,4.0,1,73.85428803185029,61.47150141666384,314.31621916907767,268.8153894635235,61.47150141666384
115537815,Silver,SOHO,4000.0,VU,4,1.0,,5,111.33,0.0,111.33,27.83,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
126703042,Silver,SOHO,6500.0,VM,7,,,7,111.33,0.0,111.33,15.9,No,6500,6500,1.0,Svilengrad,Khaskovo,HKV,Svilengrad,HKV28,Unknown,HKV28-00,41.7667,26.2,4.0,1,258.5668477699574,127.09199314498754,213.69482398369937,132.5681084001679,127.09199314498754
126146262,Bronze,SOHO,4270.0,Ginka Vachkova,16,2.0,,18,111.33,0.0,111.33,6.96,No,4270,4270,2.0,Purvomaj,Blagoevgrad,BLG,Petrich,BLG33,Purvomaj,BLG33-34,42.1,25.2167,4.0,1,169.18463784306135,39.08019682947743,253.01128703035386,190.1020404336084,39.08019682947743
200516246,Bronze,SOHO,4000.0,Ginka Vachkova,4,1.0,,5,111.33,0.0,111.33,27.83,Yes,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115829342,Silver,SOHO,4270.0,Tatiana Trifonova,12,1.0,,13,111.5,0.0,111.5,9.29,No,4270,4270,2.0,Purvomaj,Blagoevgrad,BLG,Petrich,BLG33,Purvomaj,BLG33-34,42.1,25.2167,4.0,1,169.18463784306135,39.08019682947743,253.01128703035386,190.1020404336084,39.08019682947743
833042406,Bronze,SOHO,6000.0,VM,6,1.0,,7,111.5,0.0,111.5,18.58,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
4715040382,Bronze,SOHO,4000.0,Ginka Vachkova,16,,,16,111.5,0.0,111.5,6.97,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
126649840,Silver,SOHO,6400.0,RJ,5,,,5,111.5,0.0,111.5,22.3,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
115506093,Bronze,SOHO,4000.0,AD,8,,,8,111.67,0.0,111.67,13.96,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
112009734,Bronze,SOHO,4600.0,VU,8,6.0,,14,111.67,0.0,111.67,13.96,No,4600,4600,1.0,Velingrad,Pazardzhik,PAZ,Velingrad,PAZ08,Unknown,PAZ08-00,42.0167,24.0,4.0,1,94.01322360719992,62.91327869652514,346.8627109139799,290.0533176674631,62.91327869652514
115031508,Silver,SOHO,4282.0,VU,6,3.0,,9,111.67,0.0,111.67,18.61,No,4282,4282,1.0,Tatarevo,Plovdiv,PDV,Purvomaj,PDV23,Tatarevo,PDV23-18,42.0833,25.1333,4.0,1,163.69376728564612,32.52684741841469,259.89809271185305,197.2295063841363,32.52684741841469
160101229,Bronze,SOHO,4000.0,VU,10,4.0,,14,111.67,0.0,111.67,11.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
200195787,Bronze,SOHO,6100.0,VM,6,1.0,,7,111.67,0.0,111.67,18.61,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
833067459,Bronze,SOHO,6000.0,VM,6,1.0,,7,111.67,0.0,111.67,18.61,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
201347760,Silver,VSE,4600.0,Daniela Stefanova,9,3.0,,12,111.67,0.0,111.67,12.41,No,4600,4600,1.0,Velingrad,Pazardzhik,PAZ,Velingrad,PAZ08,Unknown,PAZ08-00,42.0167,24.0,4.0,1,94.01322360719992,62.91327869652514,346.8627109139799,290.0533176674631,62.91327869652514
123527607,Silver,SOHO,6000.0,AD?,7,,,7,111.67,0.0,111.67,15.95,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
40022442,Bronze,SOHO,4400.0,MT,10,1.0,,11,111.83,0.0,111.83,11.18,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
123503296,Bronze,SOHO,6000.0,AD?,6,,,6,111.83,0.0,111.83,18.64,Yes,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
836006116,Bronze,SOHO,6300.0,RJ,6,4.0,,10,111.83,0.0,111.83,18.64,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
115090225,Bronze,SOHO,4017.0,VT,2,4.0,,6,112.0,0.0,112.0,56.0,No,4017,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123635497,Bronze,SOHO,6000.0,DI,4,,,4,112.0,0.0,112.0,28.0,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
822100705,Bronze,SOHO,4400.0,MT,6,,,6,112.0,0.0,112.0,18.67,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
